"","GeneID","genesymbol","LPS Pzneg","LPS Pzpos","PBS Pzneg","PBS Pzpos"
"7114","ENSMUSG00000038664","Herc1",7.85914237665109,7.97120006088165,7.83919772825405,7.87752763379597
"7115","ENSMUSG00000038671","Arfrp1",5.04325004060941,4.98661328437244,5.21720153831705,5.32542628310228
"7116","ENSMUSG00000038679","Trps1",4.07063595637042,4.750899829407,2.18601697545603,3.83938691508207
"7117","ENSMUSG00000038683","Pak1ip1",4.73373691161254,4.61530684656004,4.21266319601482,4.28198226028639
"7118","ENSMUSG00000038685","Rtel1",2.76644663052419,2.9938128975692,2.3913302729629,2.16481324522689
"7119","ENSMUSG00000038690","Atp5j2",3.50405786896333,3.59125451223609,3.31403357772108,3.26232643208903
"7120","ENSMUSG00000038692","Hoxb4",1.54799241344042,1.31838378396165,1.69307674617015,1.64558538555287
"7121","ENSMUSG00000038695","Josd2",3.91900545937925,4.00628055594973,3.77708298981429,3.64584907955317
"7122","ENSMUSG00000038696","Mapkap1",5.07900103079327,5.14631043104314,5.22309128675214,5.19592033048459
"7123","ENSMUSG00000038697","Taf5l",4.72738536233847,4.59541675432694,4.743449147708,4.6813543437673
"7124","ENSMUSG00000038702","Dsel",3.84574765741258,3.6920243233561,4.23208737898821,4.1347415422418
"7125","ENSMUSG00000038705","Gmeb2",4.02856701021544,4.09267703843534,4.607785704395,4.57172456668977
"7126","ENSMUSG00000038708","Golga4",6.16083885340707,6.4439840496059,5.87851142774253,5.98098277459574
"7127","ENSMUSG00000038712","Mindy1",3.88322352454226,3.85790299112565,3.78167403856931,3.96195472304468
"7128","ENSMUSG00000038717","Atp5l",4.83193653494036,5.02092781499116,4.66198965091878,4.58432841658647
"7129","ENSMUSG00000038718","Pbx3",4.17381907217302,4.2521727184245,4.32406170763592,4.10388593372361
"7130","ENSMUSG00000038722","Bud31",3.71325252891362,3.8769102902214,3.64680760255793,3.54713040017153
"7131","ENSMUSG00000038733","Wdr26",7.88344196056218,7.93115820862127,8.19384146572354,8.23223945008611
"7132","ENSMUSG00000038736","Nudcd1",4.79170958670363,4.4635301237486,3.95154930827975,3.78129363481844
"7133","ENSMUSG00000038738","Shank1",-0.648335593649234,0.476660676294832,0.0970881285577278,1.0417275334112
"7134","ENSMUSG00000038740","Mvb12b",7.67913844325643,7.60091137355946,8.05926027312057,8.08384461881995
"7135","ENSMUSG00000038759","Nup205",6.25684109800536,6.35141584022536,5.56868418209952,5.60660787446445
"7136","ENSMUSG00000038762","Abcf1",5.39756920220316,5.60233472523877,4.93425846075965,5.15332213487174
"7137","ENSMUSG00000038766","Gabpb2",6.1251442103765,6.33621304340002,5.57830496333048,5.83478028105738
"7138","ENSMUSG00000038773","Kdm3b",7.50873728168756,7.55693247206213,7.66181317042459,7.73895478961564
"7139","ENSMUSG00000038774","Ascc3",7.28534461191995,7.27119798400881,6.61074372525349,6.70405216534134
"7140","ENSMUSG00000038776","Ephx1",1.98091985391237,1.3169052415969,4.34455533183048,4.04013131251294
"7141","ENSMUSG00000038777","Sema6c",1.21351497854826,0.848309949768236,2.34496235391361,2.12082854457229
"7142","ENSMUSG00000038780","Smurf1",6.2143030865208,6.1156445133974,6.77425643413833,6.88846345778369
"7143","ENSMUSG00000038784","Cnot4",6.32665364948421,6.14893768360122,6.17872214919859,6.19326653291437
"7144","ENSMUSG00000038793","Lefty1",1.89019645748307,1.83580596012002,3.03658372041645,2.74996416158424
"7145","ENSMUSG00000038797","Zscan2",2.80118438984182,2.50996012699124,3.86042083617854,3.72643049204388
"7146","ENSMUSG00000038803","Ost4",4.4322959623053,4.40227158570879,4.51428824074006,4.30929320261668
"7147","ENSMUSG00000038806","Sde2",4.66785246742296,4.62422472912421,5.02320584512421,4.997506337165
"7148","ENSMUSG00000038807","Rap1gap2",4.95930930179816,5.42480891422208,5.55233033358727,5.72857281697503
"7149","ENSMUSG00000038811","Gngt2",4.12365359005573,4.49599912999683,4.18836587183292,4.277723113069
"7150","ENSMUSG00000038812","Trmt112",4.12060224845899,4.30477343568909,4.44291720185826,4.28104865813778
"7151","ENSMUSG00000038816","Ctnnal1",4.06339720074314,4.05889970371212,4.52029143136825,4.50916627662804
"7152","ENSMUSG00000038822","Hace1",4.18525648209607,4.15662980903996,4.3698424483342,4.29543454818415
"7153","ENSMUSG00000038827","Abitram",4.35164141849016,4.31238593418786,3.95366026967788,3.9760431265789
"7154","ENSMUSG00000038828","Tmem214",6.51176083294038,6.38917913106165,5.9643881022803,5.95110293550439
"7155","ENSMUSG00000038831","Ralgps1",5.84446677668441,5.8306895449809,5.99592911264584,6.04611560758078
"7156","ENSMUSG00000038836","Agbl3",2.9957613714955,2.69592180447996,3.86368044753169,3.69813500202038
"7157","ENSMUSG00000038838","Vars2",4.50180287687302,4.48996936282037,4.25261734110253,4.40776678625914
"7158","ENSMUSG00000038843","Gcnt1",9.27654346649478,8.98394316643056,9.05749360155953,8.92109519276227
"7159","ENSMUSG00000038844","Kif16b",5.45248210601032,5.46853798538362,5.21172744310807,5.21522761567741
"7160","ENSMUSG00000038845","Phb",4.81779504834869,4.90420360254826,4.15510676783739,4.11085952913267
"7161","ENSMUSG00000038848","Ythdf1",6.28453839152296,6.15853649756288,6.15638900769387,6.33455143199693
"7162","ENSMUSG00000038855","Itpkb",7.78669656097165,7.78283390425236,7.84067245127499,7.86832595072489
"7163","ENSMUSG00000038860","Garnl3",4.63544172607318,4.75290499821316,5.39072470588551,5.62057120309411
"7164","ENSMUSG00000038861","Pi4kb",5.78963344936675,5.66273504904253,5.78221572852232,5.79443121936299
"7165","ENSMUSG00000038866","Zcchc2",6.8736907786127,6.76448425379068,6.82237408493415,6.86021688790107
"7166","ENSMUSG00000038871","Bpgm",3.55319188232915,3.30171436984865,3.65455508411048,4.17561087524668
"7167","ENSMUSG00000038872","Zfhx3",10.1308864552649,10.0784862435237,10.601782263121,10.5922585377918
"7168","ENSMUSG00000038876","Rnf146",5.2840016819469,5.16453588693228,5.68761519922883,5.65387303827206
"7169","ENSMUSG00000038880","Mrps34",3.47722966793087,3.53754006221109,3.41489764818054,3.21275499013334
"7170","ENSMUSG00000038884","A230050P20Rik",3.41238276607087,3.94393898071175,3.14781609071095,3.1340853390289
"7171","ENSMUSG00000038886","Man2a2",7.24416320500634,7.34796630787611,7.5973381974175,7.52974672448771
"7172","ENSMUSG00000038888","Ctu1",4.00590022278273,3.93653019539715,3.93233496057845,3.83211538646551
"7173","ENSMUSG00000038893","Fam117a",3.23199940808163,3.31569567499451,3.13256886507142,3.27798476206129
"7174","ENSMUSG00000038894","Irs2",6.37524048914405,6.27870027174027,6.64803704212931,6.60985006091717
"7175","ENSMUSG00000038895","Zfp653",4.62036395810826,4.50381042635348,4.83716850896238,4.70711302624379
"7176","ENSMUSG00000038900","Rpl12",5.71999895151443,5.78505657559017,4.86864449648406,4.80909568874992
"7177","ENSMUSG00000038902","Pogz",6.54971704286816,6.3904887842699,6.82844246533285,6.86487158097369
"7178","ENSMUSG00000038909","Kat7",6.66880458901959,6.54682605454589,6.67847894519298,6.79203108909057
"7179","ENSMUSG00000038910","Plcl2",7.71151978740647,7.56081582364476,8.63466172429668,8.55472399025911
"7180","ENSMUSG00000038914","Dido1",8.04933764292149,7.9110197649965,8.28063657259094,8.28672011313961
"7181","ENSMUSG00000038930","Rccd1",2.55191695962614,3.1701711547316,2.72627946509627,2.62109200498562
"7182","ENSMUSG00000038936","Sccpdh",3.37465500255078,3.13633751891609,3.89331786489567,3.78628333226947
"7183","ENSMUSG00000038943","Prc1",0.45105104933557,2.09257710203355,-0.303965582681943,0.428698833406133
"7184","ENSMUSG00000038949","Cnst",4.26054399863077,4.20984202899737,4.53294241957313,4.68149257662295
"7185","ENSMUSG00000038954","Supt3",4.03754176478176,3.90014247707366,4.42306835662568,4.26496274901308
"7186","ENSMUSG00000038957","Edc3",5.31235877605642,5.19032553740142,5.67744602603807,5.66483340165772
"7187","ENSMUSG00000038963","Slco4a1",6.19518749832326,6.22904455073764,6.00529504268823,5.7032801968259
"7188","ENSMUSG00000038965","Ube2l3",6.55669309199702,6.61603649658707,6.36704204315457,6.40840474995212
"7189","ENSMUSG00000038967","Pdk2",3.18823906589895,3.20978834276478,3.89798399368155,3.6482181829666
"7190","ENSMUSG00000038970","Lmtk2",1.51107898262893,2.15640591401817,2.32459443817724,3.06264881155325
"7191","ENSMUSG00000038975","Rabggtb",4.10932368485869,4.03872537319585,3.4811225786946,3.29005502902237
"7192","ENSMUSG00000038976","Ppp1r9b",8.13730145783059,8.19798281159136,8.1702828032105,8.19809800902261
"7193","ENSMUSG00000038982","Bloc1s5",3.70126521535811,3.41808034609758,3.9271752969716,3.79432167248076
"7194","ENSMUSG00000038990","Cables2",4.34139565734404,4.49145551612084,4.20277979881197,4.15110771021137
"7195","ENSMUSG00000038991","Txndc5",6.84121384500094,6.82677830276086,6.10628025904367,5.93949761023305
"7196","ENSMUSG00000039000","Ube3c",6.43779087462416,6.23008109473558,6.50547163850041,6.50002244780293
"7197","ENSMUSG00000039001","Rps21",5.28731833372132,5.56813565390583,5.5078649667126,5.51940812864576
"7198","ENSMUSG00000039005","Tlr4",8.33417608277498,7.99487768914079,7.97466886245881,7.94759232234921
"7199","ENSMUSG00000039007","Cpq",3.07926085361154,3.11610443956983,3.48669155434063,3.51084260607357
"7200","ENSMUSG00000039013","Siglecf",5.01741238315842,4.87673375075011,4.74984049752166,4.58117083264643
"7201","ENSMUSG00000039016","Timm8b",2.52059504208454,2.50004124247903,1.54592381554329,2.15523490534199
"7202","ENSMUSG00000039018","Mtg1",2.10542177235356,2.3724378436193,2.24813521685407,2.321756920063
"7203","ENSMUSG00000039031","Arhgap18",3.96627538193349,4.04565100840732,4.28096135784662,4.50538043156988
"7204","ENSMUSG00000039033","Tasp1",3.14919825269899,2.94811115812454,2.4756606484246,2.2611803477414
"7205","ENSMUSG00000039041","Adrm1",5.69483203433058,5.69556753420333,5.48452020500205,5.38069486523272
"7206","ENSMUSG00000039046","Usp6nl",4.85666627115575,4.71416662165115,5.72496546689089,5.80469036268746
"7207","ENSMUSG00000039047","Pigk",6.58439681407055,6.35902791520998,6.38768470995923,6.3666544616622
"7208","ENSMUSG00000039048","Foxred1",4.17786171337839,4.35751684607722,4.16047932267233,4.32644786988859
"7209","ENSMUSG00000039050","Osbpl2",4.99648211833648,4.90931523301138,5.33480067856802,5.303235716143
"7210","ENSMUSG00000039062","Anpep",4.29554090910602,4.119689245472,-0.343244412779896,1.15732320886075
"7211","ENSMUSG00000039065","Atpsckmt",4.41429950941385,4.28754029822999,4.06328704782571,3.86065230233563
"7212","ENSMUSG00000039067","Psmd7",4.61070837365203,4.78754500016066,4.07100178845173,4.24647805131492
"7213","ENSMUSG00000039068","Zzz3",6.22228618183382,6.16978640937222,6.13143832692669,6.22896446658528
"7214","ENSMUSG00000039069","Mtg2",3.70886483138418,3.49729861644035,4.04360356601913,3.89787810827973
"7215","ENSMUSG00000039084","Chad",-1.21249268837365,-1.83115859415578,0.871064160186849,0.39767993201769
"7216","ENSMUSG00000039086","Ss18l1",3.18540803406147,2.77140151545441,3.21798858424517,3.0832366891776
"7217","ENSMUSG00000039087","Rreb1",8.70419651890823,8.65007246428177,8.53961811062324,8.55283085203943
"7218","ENSMUSG00000039089","L3mbtl3",4.05092615649169,3.90589799157625,3.87150284211025,4.14189027805586
"7219","ENSMUSG00000039096","Rsad1",3.43152886927685,3.35803033913309,4.06328604791615,3.93308041355816
"7220","ENSMUSG00000039100","March6",8.03152849988848,7.78934342599292,8.03292169495635,8.05560368644948
"7221","ENSMUSG00000039105","Atp6v1g1",5.26031895363667,5.44172085952812,5.67961687101326,5.56521474980939
"7222","ENSMUSG00000039108","Lsm14b",4.63649984273828,4.51968828368013,4.7269790877517,4.71647897012415
"7223","ENSMUSG00000039109","F13a1",3.01906389592843,6.19597178942755,1.34951443861314,4.67545614609534
"7224","ENSMUSG00000039115","Itga9",7.44025162425063,7.32013577702562,8.06233938280876,8.09842323393812
"7225","ENSMUSG00000039117","Taf4",5.03436098615198,5.13235812071421,5.23572639087373,5.33418212659796
"7226","ENSMUSG00000039126","Prune2",6.82006718388145,6.78553003864412,5.19307695294651,5.28935246537371
"7227","ENSMUSG00000039128","Cdc123",4.00273385361204,4.15651497215453,4.06646698071382,3.99122679973119
"7228","ENSMUSG00000039130","Zc3hc1",3.90897265724782,3.85293907796381,4.13734992336014,4.18202057405402
"7229","ENSMUSG00000039137","Whrn",6.26709062371547,6.37617041531237,7.65052501321452,7.57219993299078
"7230","ENSMUSG00000039145","Camk1d",7.70968144201501,7.72489947313313,6.9822234807553,7.22649573501452
"7231","ENSMUSG00000039148","Sart1",4.38324232532632,4.67714473246621,4.30796674072197,4.23409486996802
"7232","ENSMUSG00000039153","Runx2",-0.460379437287056,1.47925139823029,-3.07553925526814,-0.228832447480317
"7233","ENSMUSG00000039156","Stim2",5.27117963206202,5.19225569200399,4.80586075103421,4.68911059230162
"7234","ENSMUSG00000039157","Fam102a",3.8985655862343,3.84328900580565,4.77276784626619,4.92735986730502
"7235","ENSMUSG00000039158","Akna",8.33261962376867,8.43570502815456,8.72724231054683,8.70016592134246
"7236","ENSMUSG00000039159","Ube2h",7.09962653196984,6.95209839061933,7.41193484720294,7.45628106470902
"7237","ENSMUSG00000039163","Cmc1",1.20906733207574,1.67526611820569,1.85120279895286,1.06968894516493
"7238","ENSMUSG00000039164","Naif1",3.92693243479476,3.73584500940292,4.60827734610718,4.54879997185746
"7239","ENSMUSG00000039166","Akap7",2.80410249072128,2.80190107585876,3.80157335586194,3.79614188778784
"7240","ENSMUSG00000039168","Dap",3.60250276618157,4.12271937189395,3.75759981489315,3.68414011070245
"7241","ENSMUSG00000039176","Polg",6.61846268891761,6.71458840520203,6.42473468884347,6.36466338798429
"7242","ENSMUSG00000039178","Tbc1d19",3.35100983734537,3.21248612954288,3.740532392984,3.57814172067882
"7243","ENSMUSG00000039182","AW209491",4.09039422016883,3.68568648396475,3.95951653526231,3.89529363490877
"7244","ENSMUSG00000039183","Nubp2",4.25145394754435,4.31052659297254,3.91368266518376,3.78578835974638
"7245","ENSMUSG00000039187","Fanci",0.275343910610599,1.56823691541076,-2.24752805797802,-2.05384193870976
"7246","ENSMUSG00000039191","Rbpj",8.79482894493987,8.62989379018423,7.26448862446414,7.45541938410947
"7247","ENSMUSG00000039193","Nlrc4",-4.38241768981596,0.848545222936805,-4.56636851242239,0.790108827499107
"7248","ENSMUSG00000039195","1110008P14Rik",1.40296598801021,1.53215596368882,-0.596129287849061,-0.94278367202239
"7249","ENSMUSG00000039197","Adk",3.40859449845659,3.36745502954046,2.64595458009226,2.41680383145595
"7250","ENSMUSG00000039199","Zdhhc1",2.95499617031982,3.26745349292278,3.15720535043432,3.02831367660374
"7251","ENSMUSG00000039201","Tbc1d25",3.41707991381088,3.26447799691949,3.71317989174642,3.83806249043021
"7252","ENSMUSG00000039202","Abhd2",7.68887945296551,7.536225889773,7.41109107096612,7.50965684287573
"7253","ENSMUSG00000039205","Ciz1",5.09390559947605,5.59849640428741,5.26720237924156,5.37788627312713
"7254","ENSMUSG00000039206","Daglb",9.04373161157672,8.87975525841034,9.29330855251623,9.2533665765709
"7255","ENSMUSG00000039208","Metrnl",2.23236010532466,3.83896341724826,1.22403368729105,2.1504402169448
"7256","ENSMUSG00000039210","Gpatch2",5.37837546210882,5.37933608853624,5.22178463419805,5.20146747026673
"7257","ENSMUSG00000039217","Il18",3.46048742058618,3.55179254760499,3.28575753459438,2.95556651355821
"7258","ENSMUSG00000039218","Srrm2",9.76359806970267,10.0010117566897,9.6618465731413,9.75022920465281
"7259","ENSMUSG00000039219","Arid4b",5.9905387786925,5.9344231612545,5.90832815828446,5.91273442385199
"7260","ENSMUSG00000039220","Ppp1r10",6.82382780513376,6.63747980613695,7.34089486543988,7.30628319262248
"7261","ENSMUSG00000039221","Rpl22l1",3.42641750681754,3.97368949323962,2.59302522681953,2.21316676841042
"7262","ENSMUSG00000039230","Tbcd",5.79224151906856,5.80996218826913,5.22043147055699,5.31847599787216
"7263","ENSMUSG00000039231","Suv39h1",4.03142395546112,4.29285554062554,3.93326694668724,4.00911809318686
"7264","ENSMUSG00000039232","Stx11",-0.745536779659422,2.29554307387657,-3.33288860637536,0.497672273660636
"7265","ENSMUSG00000039233","Tbce",4.01054254953219,4.00888522426226,4.11208205512135,4.01450602984771
"7266","ENSMUSG00000039234","Sec24d",5.2481651840231,5.04945233659163,5.05310464998034,5.15366351467588
"7267","ENSMUSG00000039236","Isg20",2.23786310221606,2.59873497071367,0.920135376418645,0.986856052889437
"7268","ENSMUSG00000039242","B3galnt2",4.14231961239038,4.2027959362381,3.79313800677498,4.00583181345943
"7269","ENSMUSG00000039244","E130309D02Rik",4.90175036212804,4.89088263517712,4.98592587626184,4.79603960090889
"7270","ENSMUSG00000039253","Fn3krp",4.10384527001991,3.91891906224827,4.47302587760664,4.39436558192244
"7271","ENSMUSG00000039254","Pomt1",5.73644864400659,5.50856228046104,5.05649783873037,5.2172982231578
"7272","ENSMUSG00000039262","Prrc2b",6.89017603079033,7.04784956173676,7.3206614162538,7.42114362714048
"7273","ENSMUSG00000039263","Npepl1",4.99872821845069,5.05743543330792,4.83230069981194,4.95462125789317
"7274","ENSMUSG00000039270","Megf9",5.54201292749695,5.35408569024473,3.88590906529948,3.94831419198048
"7275","ENSMUSG00000039275","Foxk2",6.66502983281501,6.50140396229739,6.65165943636968,6.59267381810635
"7276","ENSMUSG00000039285","Azi2",5.65986826792137,5.74582852768109,5.49309626088888,5.4533138255053
"7277","ENSMUSG00000039286","Fndc3b",7.55126690567696,7.45947291511218,6.88081849120007,7.01419785824769
"7278","ENSMUSG00000039294","Cybc1",7.50223638123563,7.33643894746174,7.01605313204736,6.80161810803654
"7279","ENSMUSG00000039298","Cdk5rap2",4.98357759536836,5.120745593105,4.84988458636052,4.99396931997715
"7280","ENSMUSG00000039304","Tnfsf10",5.06477859548503,4.97727411262316,4.13945475105247,4.03540794281005
"7281","ENSMUSG00000039307","Hexdc",2.48210091088701,2.74707608922289,2.59760746799023,2.68346436980056
"7282","ENSMUSG00000039308","Ndst2",7.12107500875524,7.09326775007449,6.82789387928409,6.83336752788546
"7283","ENSMUSG00000039316","Rftn1",4.58299242351196,4.76368718802378,3.29524999542634,3.82370087430403
"7284","ENSMUSG00000039318","Rab3gap2",6.37112830483871,6.31513858058177,6.5837171496908,6.63638342536029
"7285","ENSMUSG00000039328","Rnf122",3.68036937093522,3.40101157676248,4.53155579140138,4.53571927033671
"7286","ENSMUSG00000039345","Mettl22",3.22292366673437,3.09737306143798,2.86082283030472,2.93830691517724
"7287","ENSMUSG00000039354","Smarcal1",5.3685432329564,5.39329743330427,5.53727225659139,5.61694281399715
"7288","ENSMUSG00000039356","Exosc2",3.26311205628725,3.35516547606359,2.46217957551562,2.70761785853002
"7289","ENSMUSG00000039357","Fut11",6.02365489188989,5.84738543666455,5.87637796977059,5.78035028108912
"7290","ENSMUSG00000039361","Picalm",10.0350649008531,9.8219417699322,10.3996292276099,10.3362880569743
"7291","ENSMUSG00000039367","Sec24c",7.04217264154406,6.91675858229853,6.86864547064188,6.99754850895994
"7292","ENSMUSG00000039377","Hlx",6.49409518449056,6.28335011968076,5.51098491179503,5.52368765291932
"7293","ENSMUSG00000039382","Wdr45",1.97163546899453,2.04574879321216,3.52898049962387,3.10648135623104
"7294","ENSMUSG00000039384","Dusp10",2.38134522925681,2.32941909138062,2.12263978747853,2.35647335487671
"7295","ENSMUSG00000039410","Prdm16",2.48344156525503,2.42515361275485,2.14758529329831,2.22353179832255
"7296","ENSMUSG00000039414","Heatr5b",5.68384584859238,5.69313690027554,5.68179107356214,5.73586022063355
"7297","ENSMUSG00000039427","Alg1",5.14615641585632,5.00022539567205,5.10079975924557,4.98696546663231
"7298","ENSMUSG00000039428","Tmem135",7.56138235297491,7.22454615064219,8.16991343740375,8.08798717525123
"7299","ENSMUSG00000039449","Prpf18",5.20633525342573,5.10827728662534,5.31288329206504,5.37257343583603
"7300","ENSMUSG00000039450","Dcxr",4.34288712232285,4.46765842781797,3.67042268966048,3.62487926959604
"7301","ENSMUSG00000039456","Morc3",7.25150828472146,7.22825129952537,7.11726590563251,7.13632624385312
"7302","ENSMUSG00000039458","Mtmr12",5.27213674597384,5.30404396461787,5.39482050258184,5.26540190625252
"7303","ENSMUSG00000039461","Tcta",2.16982506218288,2.29708845758834,3.25827911986553,2.93563874974743
"7304","ENSMUSG00000039463","Slc9a8",6.40339788626951,6.4125396726958,6.05949491518445,6.17548147131235
"7305","ENSMUSG00000039473","Ubn1",6.2256339297019,6.22934714906907,6.58611867949362,6.61977462772676
"7306","ENSMUSG00000039474","Wfs1",4.74874922781762,4.51665860842957,3.85822411470816,3.90071801335856
"7307","ENSMUSG00000039477","Tnrc18",8.42635578925648,8.64786217589361,8.52633835394914,8.60141581908906
"7308","ENSMUSG00000039478","Micu3",3.85154430558574,3.74197453127836,3.58318516588719,3.58209422561148
"7309","ENSMUSG00000039480","Nt5dc1",4.3291845739003,4.0947465736091,4.34154447610799,4.54489459275225
"7310","ENSMUSG00000039483","Asb6",4.22768689973306,4.29552396418074,4.34977967264333,4.23308097338908
"7311","ENSMUSG00000039485","Tspyl4",0.448187485403074,0.629530245987669,1.03755265906424,1.43268971396149
"7312","ENSMUSG00000039497","Dse",5.42498345802046,5.69906624962256,5.28657513474277,5.67467383578709
"7313","ENSMUSG00000039501","Znfx1",8.71536632380128,8.7436056878362,7.76943355659811,7.88616846704137
"7314","ENSMUSG00000039509","Nup133",4.78145796212325,4.88928548553259,4.93419248015361,4.85563013320898
"7315","ENSMUSG00000039512","Uhrf1bp1",6.63169098401543,6.80327859660653,6.76253035641649,6.80626896587845
"7316","ENSMUSG00000039515","Ptpa",6.77581299543304,6.90616765687642,6.83083721236505,6.80573174534909
"7317","ENSMUSG00000039523","Cep104",4.47880613018662,4.5771197333998,4.66616507495453,4.51939220422556
"7318","ENSMUSG00000039529","Atp8b1",3.96773557017896,3.72276133537741,3.85440856554922,3.72895105858362
"7319","ENSMUSG00000039530","Tusc3",4.24073767489394,4.28943361702251,4.50366980770598,4.5557951722731
"7320","ENSMUSG00000039531","Zup1",7.10446376428421,7.04662786418886,6.58090274794144,6.60966413439974
"7321","ENSMUSG00000039536","Stau1",6.57747396790098,6.46326973878089,6.98129439148438,6.89684578193464
"7322","ENSMUSG00000039542","Ncam1",2.23523100826922,0.82219797119212,1.3278656522212,1.8756587347458
"7323","ENSMUSG00000039556","Ppp1r3f",1.42894755555238,1.60811245573837,2.10884441036909,1.61519928948121
"7324","ENSMUSG00000039568","Ubald1",5.89359450474272,5.94135126783552,6.56652979078532,6.54295049043455
"7325","ENSMUSG00000039585","Myo9a",7.45022878555763,7.47497331062096,6.82921622286424,6.97700161118438
"7326","ENSMUSG00000039599","Fam149b",4.95607755131572,4.90521749804698,4.81655145321484,4.99854561460181
"7327","ENSMUSG00000039615","Stub1",4.37818193769222,4.5883462876301,4.30880189458714,4.29317157252858
"7328","ENSMUSG00000039617","Gm7488",1.76671895218971,2.02011544337965,1.95121037090358,1.98321926928195
"7329","ENSMUSG00000039621","Prex1",9.05131892702158,9.09844874153111,9.18098438082988,9.20019585363735
"7330","ENSMUSG00000039623","Ap5z1",4.45327701843606,4.89561559531542,4.65255143388361,4.60835800226096
"7331","ENSMUSG00000039630","Hnrnpu",8.43139222363728,8.50085023777323,8.05975741886072,8.11941389656783
"7332","ENSMUSG00000039633","Lonrf1",4.02276463993693,3.93768889215356,4.31037333004825,4.37966608335293
"7333","ENSMUSG00000039634","Zfp189",3.38273103807472,2.89607170664644,4.05347853796784,3.94267830510324
"7334","ENSMUSG00000039637","Coro7",6.16640389959055,6.51675535322507,5.53214649697694,5.71985743135209
"7335","ENSMUSG00000039640","Mrpl12",4.09173429308226,4.13946666555741,3.39249285772674,3.30118852219455
"7336","ENSMUSG00000039648","Kyat1",1.18592572315035,1.848736297668,1.64169934965616,1.38510439040128
"7337","ENSMUSG00000039652","Cpeb3",3.32890036384878,3.51285415517854,3.67233651031297,3.80642271651892
"7338","ENSMUSG00000039656","Rxrb",5.7287031927964,5.76421351818229,6.39658010791753,6.35329751610811
"7339","ENSMUSG00000039660","Spout1",4.07963255109171,4.14420654524615,3.38298081574362,3.14761360821776
"7340","ENSMUSG00000039662","Icmt",6.04980134763083,5.78366693507357,5.81709173446123,5.78579662638329
"7341","ENSMUSG00000039670","Oxld1",0.98449576067881,1.09545355529965,1.8322819091756,1.58645330192839
"7342","ENSMUSG00000039671","Zmynd8",6.29792545355788,6.36713328979141,6.7008959179005,6.85051845204093
"7343","ENSMUSG00000039678","Tbc1d13",6.44357323341449,6.5007164828174,6.29854881832971,6.37117956944972
"7344","ENSMUSG00000039680","Mrps6",2.01823310502862,1.94308901297556,1.77826593408773,1.76474308601653
"7345","ENSMUSG00000039682","Lap3",6.57124510602724,6.59431022042227,6.38375722991743,6.35245474156803
"7346","ENSMUSG00000039683","Sdk1",3.83766624929359,3.90266852312927,5.42282281862056,5.36313273919017
"7347","ENSMUSG00000039686","Zer1",4.5997080249054,4.69525862963132,5.43147531079159,5.48422207613762
"7348","ENSMUSG00000039697","Ncoa7",3.60166861550694,3.88969555578077,3.14139142381051,3.42571231220561
"7349","ENSMUSG00000039701","Usp53",2.52343668990457,2.49930206765914,2.10508762921078,1.96661023343481
"7350","ENSMUSG00000039703","Nploc4",6.47228442126274,6.44139374790245,6.18435453393995,6.16590469837012
"7351","ENSMUSG00000039704","Lmbrd2",6.33866890188395,6.16325142001823,6.31940307407753,6.35305427266846
"7352","ENSMUSG00000039713","Plekhg5",3.2584944759581,3.61921653930666,4.12405769072754,4.28842008585636
"7353","ENSMUSG00000039715","Wdr34",1.89757625920441,1.63576335895338,1.55884177782487,1.13689611227796
"7354","ENSMUSG00000039725","Trp53rka",3.87952702388754,3.64095206680342,4.12571556918684,4.06863757355532
"7355","ENSMUSG00000039735","Fnbp1l",4.99465714866194,4.85747884200943,4.98953194868445,4.98384551717387
"7356","ENSMUSG00000039737","Prkrip1",3.1973560050385,3.19686818086634,3.23204283760074,3.36581437751509
"7357","ENSMUSG00000039738","Slx4",5.21995395651927,5.24372557036078,4.8997165643448,4.80931738255345
"7358","ENSMUSG00000039740","Alg2",6.12789447413155,5.91568993590279,5.78238920964995,5.65535164109823
"7359","ENSMUSG00000039741","Bahcc1",4.54214050874791,4.61451269506204,5.02969819134332,4.957497238984
"7360","ENSMUSG00000039745","Htatip2",1.71457593916637,1.57622785730477,0.58748994356752,1.2098554246647
"7361","ENSMUSG00000039747","Orai2",7.01230038587142,6.87054739626701,6.60786915831366,6.59799147151549
"7362","ENSMUSG00000039748","Exo1",1.93800731753047,2.4318083209054,0.465361806205139,0.412523652007814
"7363","ENSMUSG00000039753","Fbxl5",6.41397827013867,6.56526139395056,6.44960734654932,6.49255776824679
"7364","ENSMUSG00000039754","Alkbh4",3.31281678292447,3.43442995124121,3.54111090184735,3.5166014302385
"7365","ENSMUSG00000039756","Dnttip2",5.07630010792239,4.88015109319417,4.82683698443631,4.91107733212926
"7366","ENSMUSG00000039759","Thap3",2.09899040382822,2.35195275671955,3.1887183664263,3.02597755325348
"7367","ENSMUSG00000039763","Dnajc28",2.91709157846567,2.66989604521427,4.30546976505606,4.18924808749134
"7368","ENSMUSG00000039765","Cc2d2a",0.448187485403074,0.281499384593279,2.19400263309471,2.35666402047357
"7369","ENSMUSG00000039768","Dnajc11",5.62324369263609,5.6571212937895,5.26892893092444,5.44187346669526
"7370","ENSMUSG00000039770","Ypel5",5.26930100603045,5.10169650638762,5.78092231202002,5.72962183301543
